symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_%,cumulative_pnl,cum_max,drawdown
CELH,2020-08-20,2020-08-24,26.65,21.18,3,16.41,1.64,5976.880000000001,5976.880000000001,0.0
APPS,2020-08-20,2020-08-25,29.13,23.75,3,16.14,1.61,5993.020000000001,5993.020000000001,0.0
ARCT,2020-08-21,2020-08-25,61.74,56.03,1,5.71,0.57,5998.730000000001,5998.730000000001,0.0
BL,2020-09-02,2020-09-04,95.36,84.94,1,10.42,1.04,6009.1500000000015,6009.1500000000015,0.0
BLMN,2020-09-02,2020-09-08,16.9,16.8,5,0.5,0.05,6009.6500000000015,6009.6500000000015,0.0
BL,2020-09-03,2020-09-08,97.41,78.75,1,18.66,1.87,6028.310000000001,6028.310000000001,0.0
BJRI,2020-09-03,2020-09-09,35.53,34.99,2,1.08,0.11,6029.390000000001,6029.390000000001,0.0
BLMN,2020-09-03,2020-09-09,17.14,16.72,5,2.1,0.21,6031.490000000002,6031.490000000002,0.0
BJRI,2020-09-04,2020-09-10,36.03,35.8,2,0.46,0.05,6031.950000000002,6031.950000000002,0.0
BBIO,2020-09-15,2020-09-18,38.28,38.98,2,-1.4,-0.14,6030.550000000002,6031.950000000002,-1.3999999999996362
ADPT,2020-09-16,2020-09-18,48.25,45.31,2,5.88,0.59,6036.430000000002,6036.430000000002,0.0
ACIU,2020-09-16,2020-09-18,9.51,8.98,10,5.3,0.53,6041.730000000002,6041.730000000002,0.0
BBIO,2020-09-16,2020-09-21,38.84,41.72,2,-5.76,-0.58,6035.970000000002,6041.730000000002,-5.760000000000218
BEAM,2020-09-16,2020-09-21,29.26,28.96,3,0.9,0.09,6036.870000000002,6041.730000000002,-4.860000000000582
APPS,2020-09-16,2020-09-21,30.1,31.83,2,-3.46,-0.35,6033.410000000002,6041.730000000002,-8.320000000000618
CGEN,2020-09-17,2020-09-22,18.77,17.9,5,4.35,0.44,6037.760000000002,6041.730000000002,-3.9700000000002547
APPS,2020-09-17,2020-09-22,33.84,33.0,2,1.68,0.17,6039.440000000002,6041.730000000002,-2.2899999999999636
CAPR,2020-09-18,2020-09-22,6.18,5.14,9,9.36,0.94,6048.800000000002,6048.800000000002,0.0
BEAM,2020-09-17,2020-09-23,30.22,27.71,3,7.53,0.75,6056.330000000002,6056.330000000002,0.0
ALTO,2020-09-22,2020-09-24,8.1,7.21,8,7.12,0.71,6063.450000000002,6063.450000000002,0.0
CLSK,2020-09-22,2020-09-24,15.58,11.0,4,18.32,1.83,6081.770000000001,6081.770000000001,0.0
ALTO,2020-09-23,2020-09-25,8.4,6.92,8,11.84,1.18,6093.6100000000015,6093.6100000000015,0.0
ARWR,2020-09-24,2020-09-29,46.87,43.61,1,3.26,0.33,6096.870000000002,6096.870000000002,0.0
BINI,2020-09-25,2020-09-29,9.03,6.75,3,6.84,0.68,6103.710000000002,6103.710000000002,0.0
BLNK,2020-09-30,2020-10-05,10.49,11.0,6,-3.06,-0.31,6100.6500000000015,6103.710000000002,-3.0600000000004
BGFV,2020-10-01,2020-10-06,7.85,8.0,11,-1.65,-0.17,6099.000000000002,6103.710000000002,-4.710000000000036
BGFV,2020-10-02,2020-10-07,8.24,7.97,10,2.7,0.27,6101.700000000002,6103.710000000002,-2.0100000000002183
CDNA,2020-10-02,2020-10-07,43.5,43.37,2,0.26,0.03,6101.960000000002,6103.710000000002,-1.75
BLNK,2020-10-06,2020-10-08,11.67,10.46,6,7.26,0.73,6109.220000000002,6109.220000000002,0.0
BLNK,2020-10-02,2020-10-08,11.2,10.46,6,4.44,0.44,6113.660000000002,6113.660000000002,0.0
BNTX,2020-10-06,2020-10-09,84.74,88.98,1,-4.24,-0.42,6109.420000000002,6113.660000000002,-4.239999999999782
ARCT,2020-10-06,2020-10-09,52.47,51.88,1,0.59,0.06,6110.010000000002,6113.660000000002,-3.649999999999636
BGFV,2020-10-06,2020-10-09,8.39,8.51,10,-1.23,-0.12,6108.7800000000025,6113.660000000002,-4.8799999999992
CDNA,2020-10-06,2020-10-09,44.53,50.55,2,-12.04,-1.2,6096.7400000000025,6113.660000000002,-16.919999999999163
BNTX,2020-10-07,2020-10-12,89.87,91.0,1,-1.13,-0.11,6095.610000000002,6113.660000000002,-18.049999999999272
ALTO,2020-10-09,2020-10-13,9.36,8.33,8,8.25,0.83,6103.860000000002,6113.660000000002,-9.799999999999272
ALTO,2020-10-07,2020-10-13,8.91,8.33,8,4.65,0.47,6108.510000000002,6113.660000000002,-5.149999999999636
BNTX,2020-10-08,2020-10-13,90.54,90.08,1,0.46,0.05,6108.970000000002,6113.660000000002,-4.6899999999996
CDNA,2020-10-09,2020-10-14,53.06,52.89,1,0.17,0.02,6109.140000000002,6113.660000000002,-4.519999999999527
BNTX,2020-10-09,2020-10-15,92.35,85.65,1,6.7,0.67,6115.840000000002,6115.840000000002,0.0
ALTO,2020-10-20,2020-10-22,11.37,10.55,8,6.56,0.66,6122.400000000002,6122.400000000002,0.0
CAR,2020-10-23,2020-10-27,40.03,36.24,2,7.58,0.76,6129.980000000002,6129.980000000002,0.0
CAR,2020-10-22,2020-10-27,39.26,36.24,2,6.04,0.6,6136.020000000002,6136.020000000002,0.0
ARWR,2020-10-22,2020-10-27,59.56,59.69,1,-0.13,-0.01,6135.890000000002,6136.020000000002,-0.13000000000010914
ARWR,2020-10-23,2020-10-28,61.49,60.28,1,1.21,0.12,6137.100000000002,6137.100000000002,0.0
ARWR,2020-10-28,2020-10-30,64.77,57.13,1,7.64,0.76,6144.7400000000025,6144.7400000000025,0.0
ACMR,2020-11-06,2020-11-10,32.9,30.26,3,7.91,0.79,6152.650000000002,6152.650000000002,0.0
ARCT,2020-11-06,2020-11-10,64.32,37.2,1,27.12,2.71,6179.770000000002,6179.770000000002,0.0
APPS,2020-11-06,2020-11-10,43.95,37.36,2,13.19,1.32,6192.960000000002,6192.960000000002,0.0
BGFV,2020-11-06,2020-11-10,9.52,7.91,8,12.88,1.29,6205.840000000002,6205.840000000002,0.0
AZTA,2020-11-06,2020-11-11,59.82,66.99,1,-7.17,-0.72,6198.670000000002,6205.840000000002,-7.170000000000073
AEIS,2020-11-06,2020-11-11,87.43,84.6,1,2.83,0.28,6201.500000000002,6205.840000000002,-4.3400000000001455
ACMR,2020-11-05,2020-11-11,31.85,28.41,3,10.33,1.03,6211.830000000002,6211.830000000002,0.0
AMAT,2020-11-06,2020-11-11,72.04,68.86,1,3.18,0.32,6215.010000000002,6215.010000000002,0.0
CHEF,2020-11-11,2020-11-13,23.0,19.11,4,15.56,1.56,6230.570000000002,6230.570000000002,0.0
BJRI,2020-11-11,2020-11-13,40.67,36.6,2,8.14,0.81,6238.710000000003,6238.710000000003,0.0
ALEC,2020-11-11,2020-11-16,12.92,13.0,7,-0.56,-0.06,6238.150000000002,6238.710000000003,-0.5600000000004002
CLDX,2020-11-12,2020-11-17,21.0,19.21,4,7.16,0.72,6245.310000000002,6245.310000000002,0.0
BINI,2020-11-13,2020-11-17,7.86,7.48,8,3.04,0.3,6248.350000000002,6248.350000000002,0.0
CELH,2020-11-13,2020-11-18,33.56,32.4,2,2.32,0.23,6250.670000000002,6250.670000000002,0.0
AZTA,2020-11-17,2020-11-19,73.77,67.53,1,6.24,0.62,6256.910000000002,6256.910000000002,0.0
BJRI,2020-11-17,2020-11-19,40.44,37.71,2,5.46,0.55,6262.370000000002,6262.370000000002,0.0
APA,2020-11-17,2020-11-19,11.7,11.0,8,5.6,0.56,6267.970000000002,6267.970000000002,0.0
CELH,2020-11-17,2020-11-19,35.79,31.65,2,8.28,0.83,6276.250000000002,6276.250000000002,0.0
CBAT,2020-11-17,2020-11-19,11.87,7.0,5,24.35,2.43,6300.600000000002,6300.600000000002,0.0
CHEF,2020-11-17,2020-11-19,21.33,19.68,4,6.6,0.66,6307.200000000003,6307.200000000003,0.0
ARCT,2020-11-18,2020-11-23,55.77,60.48,1,-4.71,-0.47,6302.4900000000025,6307.200000000003,-4.710000000000036
BLNK,2020-11-18,2020-11-23,14.86,26.41,5,-57.75,-5.78,6244.7400000000025,6307.200000000003,-62.460000000000036
BLNK,2020-11-19,2020-11-24,15.52,31.03,4,-62.04,-6.2,6182.700000000003,6307.200000000003,-124.5
ARCT,2020-11-19,2020-11-24,59.16,60.36,1,-1.21,-0.12,6181.4900000000025,6307.200000000003,-125.71000000000004
BLNK,2020-11-20,2020-11-25,19.26,25.0,3,-17.22,-1.72,6164.270000000002,6307.200000000003,-142.9300000000003
ARCT,2020-11-20,2020-11-25,62.33,59.8,1,2.53,0.25,6166.800000000002,6307.200000000003,-140.40000000000055
ARCT,2020-11-24,2020-11-27,64.38,61.35,1,3.03,0.3,6169.830000000002,6307.200000000003,-137.3700000000008
BILI,2020-11-24,2020-11-27,66.49,63.01,1,3.48,0.35,6173.310000000001,6307.200000000003,-133.89000000000124
BLDP,2020-11-24,2020-11-27,22.66,20.69,4,7.88,0.79,6181.190000000001,6307.200000000003,-126.01000000000113
BINI,2020-11-24,2020-11-27,15.12,11.52,4,14.4,1.44,6195.590000000001,6307.200000000003,-111.61000000000149
BLNK,2020-11-24,2020-11-27,35.3,26.06,2,18.48,1.85,6214.070000000001,6307.200000000003,-93.13000000000193
APA,2020-11-25,2020-11-30,14.74,13.67,6,6.41,0.64,6220.4800000000005,6307.200000000003,-86.72000000000207
CAN,2020-11-25,2020-12-01,5.69,5.12,14,7.98,0.8,6228.46,6307.200000000003,-78.74000000000251
CAAS,2020-12-01,2020-12-03,11.02,9.01,6,12.08,1.21,6240.54,6307.200000000003,-66.66000000000258
AVPT,2020-12-01,2020-12-03,16.08,14.16,6,11.52,1.15,6252.06,6307.200000000003,-55.140000000002146
CMPS,2020-12-01,2020-12-03,52.33,47.55,1,4.78,0.48,6256.84,6307.200000000003,-50.3600000000024
ALT,2020-12-01,2020-12-03,12.84,11.99,6,5.1,0.51,6261.9400000000005,6307.200000000003,-45.26000000000204
BEAM,2020-12-01,2020-12-04,52.5,58.99,1,-6.49,-0.65,6255.450000000001,6307.200000000003,-51.75000000000182
ALT,2020-12-02,2020-12-04,14.51,12.85,5,8.3,0.83,6263.750000000001,6307.200000000003,-43.45000000000164
BEAM,2020-12-02,2020-12-07,57.6,61.0,1,-3.4,-0.34,6260.350000000001,6307.200000000003,-46.85000000000127
CHEF,2020-12-02,2020-12-07,24.83,26.3,4,-5.88,-0.59,6254.470000000001,6307.200000000003,-52.73000000000138
BEAM,2020-12-03,2020-12-08,60.08,67.8,1,-7.72,-0.77,6246.750000000001,6307.200000000003,-60.45000000000164
AMBA,2020-12-03,2020-12-08,89.96,90.0,1,-0.04,-0.0,6246.710000000001,6307.200000000003,-60.4900000000016
CMPS,2020-12-04,2020-12-09,56.14,57.9,1,-1.76,-0.18,6244.950000000001,6307.200000000003,-62.25000000000182
BEAM,2020-12-04,2020-12-09,61.4,70.63,1,-9.23,-0.92,6235.720000000001,6307.200000000003,-71.48000000000138
AHCO,2020-12-08,2020-12-10,37.49,36.4,2,2.18,0.22,6237.9000000000015,6307.200000000003,-69.30000000000109
BCRX,2020-12-08,2020-12-11,7.58,7.56,13,0.26,0.03,6238.160000000002,6307.200000000003,-69.04000000000087
BEAM,2020-12-08,2020-12-11,71.06,76.92,1,-5.86,-0.59,6232.300000000002,6307.200000000003,-74.90000000000055
BEAM,2020-12-09,2020-12-14,79.02,79.21,1,-0.19,-0.02,6232.110000000002,6307.200000000003,-75.09000000000015
BCRX,2020-12-09,2020-12-14,8.04,8.77,12,-8.76,-0.88,6223.350000000002,6307.200000000003,-83.85000000000036
AAL,2020-12-09,2020-12-14,18.51,17.52,5,4.95,0.5,6228.300000000002,6307.200000000003,-78.90000000000055
AHCO,2020-12-09,2020-12-15,39.29,36.51,2,5.56,0.56,6233.860000000002,6307.200000000003,-73.34000000000015
APA,2020-12-10,2020-12-15,15.77,15.5,6,1.62,0.16,6235.480000000002,6307.200000000003,-71.72000000000025
APA,2020-12-11,2020-12-15,17.32,15.5,5,9.1,0.91,6244.580000000003,6307.200000000003,-62.61999999999989
CLSK,2020-12-11,2020-12-16,16.16,17.35,5,-5.95,-0.6,6238.630000000003,6307.200000000003,-68.56999999999971
BCRX,2020-12-15,2020-12-17,8.93,8.17,10,7.6,0.76,6246.230000000003,6307.200000000003,-60.969999999999345
BEAM,2020-12-15,2020-12-17,88.11,71.86,1,16.25,1.63,6262.480000000003,6307.200000000003,-44.719999999999345
CLSK,2020-12-15,2020-12-18,17.07,17.6,4,-2.12,-0.21,6260.360000000003,6307.200000000003,-46.839999999999236
ARVN,2020-12-15,2020-12-18,61.3,70.95,1,-9.65,-0.97,6250.710000000004,6307.200000000003,-56.48999999999887
CLSK,2020-12-16,2020-12-21,17.94,18.25,4,-1.24,-0.12,6249.470000000004,6307.200000000003,-57.729999999998654
CARG,2020-12-16,2020-12-21,33.4,33.53,2,-0.26,-0.03,6249.210000000004,6307.200000000003,-57.98999999999887
CARG,2020-12-17,2020-12-22,34.04,33.64,2,0.8,0.08,6250.010000000004,6307.200000000003,-57.18999999999869
CARG,2020-12-18,2020-12-22,35.18,33.64,2,3.08,0.31,6253.090000000004,6307.200000000003,-54.10999999999876
BLNK,2020-12-18,2020-12-23,36.97,46.07,1,-9.1,-0.91,6243.990000000003,6307.200000000003,-63.20999999999913
APPS,2020-12-18,2020-12-23,56.14,59.7,1,-3.56,-0.36,6240.430000000003,6307.200000000003,-66.76999999999953
APPS,2020-12-22,2020-12-24,61.41,57.97,1,3.44,0.34,6243.870000000003,6307.200000000003,-63.32999999999993
CLNE,2020-12-22,2020-12-28,6.24,8.96,12,-32.64,-3.26,6211.230000000002,6307.200000000003,-95.97000000000025
CLSK,2020-12-23,2020-12-28,26.98,27.51,3,-1.59,-0.16,6209.640000000002,6307.200000000003,-97.5600000000004
BLNK,2020-12-22,2020-12-28,39.5,53.29,1,-13.79,-1.38,6195.850000000002,6307.200000000003,-111.35000000000036
CLSK,2020-12-22,2020-12-28,22.89,27.51,3,-13.86,-1.39,6181.9900000000025,6307.200000000003,-125.21000000000004
BEEM,2020-12-22,2020-12-28,52.92,58.73,1,-5.81,-0.58,6176.180000000002,6307.200000000003,-131.02000000000044
BLNK,2020-12-23,2020-12-29,50.91,45.65,1,5.26,0.53,6181.440000000002,6307.200000000003,-125.76000000000022
CBAT,2020-12-24,2020-12-29,6.92,5.84,7,7.55,0.75,6188.9900000000025,6307.200000000003,-118.21000000000004
CLNE,2020-12-23,2020-12-30,8.61,7.75,9,7.74,0.77,6196.730000000002,6307.200000000003,-110.47000000000025
CLNE,2020-12-24,2020-12-30,8.64,7.75,6,5.34,0.53,6202.070000000002,6307.200000000003,-105.13000000000011
CLNE,2020-12-29,2020-12-31,8.96,8.17,6,4.73,0.47,6206.800000000002,6307.200000000003,-100.40000000000055
CLOV,2020-12-29,2020-12-31,17.92,16.14,5,8.9,0.89,6215.700000000002,6307.200000000003,-91.50000000000091
BEEM,2020-12-30,2021-01-05,71.55,52.13,1,19.42,1.94,6235.120000000002,6307.200000000003,-72.08000000000084
BEEM,2020-12-29,2021-01-05,69.29,52.13,1,17.16,1.72,6252.280000000002,6307.200000000003,-54.92000000000098
CLSK,2020-12-29,2021-01-05,30.34,25.34,2,10.0,1.0,6262.280000000002,6307.200000000003,-44.92000000000098
BTBT,2020-12-30,2021-01-05,11.09,24.97,4,-55.52,-5.55,6206.760000000001,6307.200000000003,-100.44000000000142
BTBT,2020-12-31,2021-01-06,15.91,28.66,3,-38.25,-3.82,6168.510000000001,6307.200000000003,-138.69000000000142
BTBT,2021-01-05,2021-01-07,30.73,27.98,1,2.75,0.27,6171.260000000001,6307.200000000003,-135.94000000000142
CAN,2021-01-05,2021-01-07,7.01,6.52,8,3.92,0.39,6175.180000000001,6307.200000000003,-132.02000000000135
ACMR,2021-01-05,2021-01-08,31.34,34.02,3,-8.05,-0.8,6167.130000000001,6307.200000000003,-140.07000000000153
ACMR,2021-01-06,2021-01-11,31.49,34.02,3,-7.58,-0.76,6159.550000000001,6307.200000000003,-147.65000000000146
CLSK,2021-01-08,2021-01-12,42.41,36.06,1,6.35,0.63,6165.9000000000015,6307.200000000003,-141.3000000000011
CBAT,2021-01-08,2021-01-12,8.11,7.12,6,5.94,0.59,6171.840000000001,6307.200000000003,-135.3600000000015
ACMR,2021-01-07,2021-01-12,35.08,34.0,2,2.16,0.22,6174.000000000001,6307.200000000003,-133.20000000000164
CELH,2021-01-07,2021-01-12,54.96,56.92,1,-1.96,-0.2,6172.040000000001,6307.200000000003,-135.16000000000167
CGC,2021-01-07,2021-01-12,31.68,31.5,3,0.54,0.05,6172.580000000001,6307.200000000003,-134.6200000000017
CLSK,2021-01-07,2021-01-12,36.96,36.06,1,0.9,0.09,6173.4800000000005,6307.200000000003,-133.72000000000207
ACMR,2021-01-08,2021-01-13,35.09,33.42,2,3.34,0.33,6176.820000000001,6307.200000000003,-130.38000000000193
ATOM,2021-01-12,2021-01-15,29.35,31.04,2,-3.38,-0.34,6173.4400000000005,6307.200000000003,-133.76000000000204
BSY,2021-01-13,2021-01-15,55.95,52.27,1,3.68,0.37,6177.120000000001,6307.200000000003,-130.08000000000175
BGFV,2021-01-13,2021-01-15,13.55,11.4,7,15.05,1.51,6192.170000000001,6307.200000000003,-115.03000000000156
APA,2021-01-13,2021-01-15,19.46,18.03,5,7.15,0.71,6199.320000000001,6307.200000000003,-107.88000000000193
CENX,2021-01-13,2021-01-15,14.61,13.17,6,8.64,0.86,6207.960000000001,6307.200000000003,-99.2400000000016
BLDP,2021-01-13,2021-01-19,36.08,33.82,2,4.52,0.45,6212.480000000001,6307.200000000003,-94.72000000000116
BLNK,2021-01-13,2021-01-19,54.93,48.9,1,6.03,0.6,6218.510000000001,6307.200000000003,-88.69000000000142
BLDE,2021-01-13,2021-01-19,15.17,14.86,6,1.87,0.19,6220.380000000001,6307.200000000003,-86.82000000000153
BLDP,2021-01-14,2021-01-19,38.4,33.82,2,9.16,0.92,6229.540000000001,6307.200000000003,-77.66000000000167
AVIR,2021-01-21,2021-01-25,60.74,53.93,1,6.81,0.68,6236.350000000001,6307.200000000003,-70.85000000000127
BCRX,2021-01-21,2021-01-25,9.7,9.09,10,6.1,0.61,6242.450000000002,6307.200000000003,-64.75000000000091
ASTS,2021-01-20,2021-01-25,17.03,16.23,5,4.02,0.4,6246.470000000002,6307.200000000003,-60.73000000000047
APPS,2021-01-21,2021-01-27,67.59,58.44,1,9.15,0.92,6255.620000000002,6307.200000000003,-51.58000000000084
AMTX,2021-01-26,2021-01-28,9.24,7.7,6,9.24,0.92,6264.8600000000015,6307.200000000003,-42.340000000001055
AMCX,2021-01-26,2021-01-28,57.13,52.86,1,4.27,0.43,6269.130000000002,6307.200000000003,-38.07000000000062
CBAT,2021-01-26,2021-01-28,8.86,7.3,6,9.36,0.94,6278.490000000002,6307.200000000003,-28.710000000000946
ALT,2021-01-26,2021-01-28,17.74,14.46,5,16.4,1.64,6294.890000000001,6307.200000000003,-12.31000000000131
API,2021-01-26,2021-01-29,49.64,55.0,1,-5.36,-0.54,6289.530000000002,6307.200000000003,-17.670000000000982
AMCX,2021-01-27,2021-01-29,62.82,48.72,1,14.1,1.41,6303.630000000002,6307.200000000003,-3.5700000000006185
BZUN,2021-01-27,2021-01-29,50.4,41.7,1,8.7,0.87,6312.330000000002,6312.330000000002,0.0
CMBM,2021-01-28,2021-02-01,40.15,35.14,2,10.02,1.0,6322.350000000002,6322.350000000002,0.0
API,2021-01-27,2021-02-01,57.87,72.08,1,-14.21,-1.42,6308.140000000002,6322.350000000002,-14.210000000000036
AVIR,2021-02-03,2021-02-05,88.01,82.41,1,5.6,0.56,6313.7400000000025,6322.350000000002,-8.609999999999673
AVIR,2021-02-02,2021-02-05,79.37,82.41,1,-3.04,-0.3,6310.700000000003,6322.350000000002,-11.649999999999636
AVIR,2021-02-04,2021-02-08,92.68,86.01,1,6.67,0.67,6317.370000000003,6322.350000000002,-4.979999999999563
CGC,2021-02-04,2021-02-08,47.19,43.15,2,8.08,0.81,6325.450000000003,6325.450000000003,0.0
AVXL,2021-02-04,2021-02-09,10.9,13.5,8,-20.8,-2.08,6304.650000000002,6325.450000000003,-20.800000000000182
AVXL,2021-02-05,2021-02-09,15.66,13.5,2,4.32,0.43,6308.970000000002,6325.450000000003,-16.480000000000473
APPS,2021-02-05,2021-02-10,81.05,94.9,1,-13.85,-1.39,6295.120000000002,6325.450000000003,-30.330000000000837
ASTS,2021-02-05,2021-02-10,17.32,23.09,4,-23.08,-2.31,6272.040000000002,6325.450000000003,-53.410000000000764
AKBA,2021-02-09,2021-02-11,5.31,4.64,17,11.39,1.14,6283.430000000002,6325.450000000003,-42.02000000000044
CLNE,2021-02-09,2021-02-11,18.76,17.1,4,6.64,0.66,6290.070000000002,6325.450000000003,-35.38000000000011
ATOM,2021-02-09,2021-02-11,48.77,37.6,1,11.17,1.12,6301.2400000000025,6325.450000000003,-24.210000000000036
AREC,2021-02-09,2021-02-11,7.51,6.55,7,6.72,0.67,6307.960000000003,6325.450000000003,-17.48999999999978
AAME,2021-02-09,2021-02-11,6.75,5.55,4,4.8,0.48,6312.760000000003,6325.450000000003,-12.6899999999996
AREC,2021-02-10,2021-02-12,7.69,6.58,7,7.77,0.78,6320.530000000003,6325.450000000003,-4.919999999999163
AAME,2021-02-10,2021-02-12,6.78,5.29,4,5.95,0.59,6326.480000000003,6326.480000000003,0.0
AVXL,2021-02-10,2021-02-12,15.74,12.36,2,6.76,0.68,6333.240000000003,6333.240000000003,0.0
CAN,2021-02-11,2021-02-17,8.68,19.42,8,-85.92,-8.59,6247.320000000003,6333.240000000003,-85.92000000000007
CENX,2021-02-12,2021-02-17,15.5,13.61,6,11.34,1.13,6258.6600000000035,6333.240000000003,-74.57999999999993
CAN,2021-02-12,2021-02-18,11.18,18.1,6,-41.52,-4.15,6217.140000000003,6333.240000000003,-116.10000000000036
AMTX,2021-02-17,2021-02-19,9.67,8.15,6,9.12,0.91,6226.260000000003,6333.240000000003,-106.98000000000047
AVNW,2021-02-17,2021-02-19,70.35,65.0,1,5.35,0.53,6231.610000000003,6333.240000000003,-101.63000000000011
BLDE,2021-02-17,2021-02-19,19.53,18.0,5,7.65,0.77,6239.260000000003,6333.240000000003,-93.98000000000047
AMKR,2021-02-17,2021-02-19,26.21,23.46,3,8.25,0.82,6247.510000000003,6333.240000000003,-85.73000000000047
ACMR,2021-02-17,2021-02-19,48.99,41.66,2,14.67,1.47,6262.180000000003,6333.240000000003,-71.0600000000004
CAN,2021-02-17,2021-02-19,20.62,19.15,3,4.41,0.44,6266.590000000003,6333.240000000003,-66.65000000000055
ACMR,2021-02-12,2021-02-19,41.8,41.66,2,0.29,0.03,6266.880000000003,6333.240000000003,-66.36000000000058
CLPS,2021-02-18,2021-02-22,11.38,8.0,3,10.14,1.01,6277.020000000003,6333.240000000003,-56.220000000000255
CAN,2021-02-18,2021-02-24,21.52,19.39,3,6.39,0.64,6283.4100000000035,6333.240000000003,-49.82999999999993
AVNW,2021-02-23,2021-02-25,73.64,67.73,1,5.91,0.59,6289.320000000003,6333.240000000003,-43.92000000000007
AAL,2021-02-23,2021-02-26,21.46,20.61,4,3.4,0.34,6292.720000000003,6333.240000000003,-40.52000000000044
CAR,2021-02-24,2021-02-26,57.22,53.91,1,3.31,0.33,6296.030000000003,6333.240000000003,-37.210000000000036
CAR,2021-02-25,2021-03-01,58.7,58.67,1,0.03,0.0,6296.060000000003,6333.240000000003,-37.18000000000029
AAL,2021-02-25,2021-03-01,22.91,21.75,4,4.64,0.46,6300.7000000000035,6333.240000000003,-32.539999999999964
AMCX,2021-03-02,2021-03-04,74.69,69.07,1,5.62,0.56,6306.320000000003,6333.240000000003,-26.920000000000073
AMTX,2021-03-03,2021-03-05,17.82,13.96,3,11.58,1.16,6317.900000000003,6333.240000000003,-15.340000000000146
AMTX,2021-03-04,2021-03-08,18.26,12.37,2,11.78,1.18,6329.680000000003,6333.240000000003,-3.5600000000004
CENX,2021-03-04,2021-03-08,18.68,16.81,4,7.48,0.75,6337.160000000003,6337.160000000003,0.0
CENX,2021-03-09,2021-03-12,17.7,18.72,4,-4.08,-0.41,6333.080000000003,6337.160000000003,-4.079999999999927
BLNK,2021-03-12,2021-03-16,43.47,39.82,1,3.65,0.37,6336.730000000002,6337.160000000003,-0.43000000000029104
BEEM,2021-03-12,2021-03-17,49.9,41.9,1,8.0,0.8,6344.730000000002,6344.730000000002,0.0
BCAB,2021-03-12,2021-03-17,65.25,65.64,1,-0.39,-0.04,6344.340000000002,6344.730000000002,-0.3900000000003274
AHCO,2021-03-12,2021-03-17,39.12,37.33,2,3.58,0.36,6347.920000000002,6347.920000000002,0.0
ABCL,2021-03-16,2021-03-18,39.43,36.0,1,3.43,0.34,6351.350000000002,6351.350000000002,0.0
BEEM,2021-03-16,2021-03-18,50.86,44.03,1,6.83,0.68,6358.180000000002,6358.180000000002,0.0
CLNE,2021-03-16,2021-03-18,16.16,14.9,4,5.04,0.5,6363.220000000002,6363.220000000002,0.0
CMBM,2021-03-16,2021-03-19,54.42,47.59,1,6.83,0.68,6370.050000000002,6370.050000000002,0.0
CLPS,2021-03-16,2021-03-19,5.78,5.93,6,-0.9,-0.09,6369.150000000002,6370.050000000002,-0.8999999999996362
ABCL,2021-03-17,2021-03-19,39.77,31.5,1,8.27,0.83,6377.420000000003,6377.420000000003,0.0
AVXL,2021-03-17,2021-03-19,16.94,15.12,4,7.28,0.73,6384.700000000003,6384.700000000003,0.0
CERT,2021-03-18,2021-03-22,33.09,30.94,2,4.3,0.43,6389.000000000003,6389.000000000003,0.0
AVIR,2021-03-18,2021-03-24,81.28,68.97,1,12.31,1.23,6401.310000000003,6401.310000000003,0.0
AMRX,2021-03-23,2021-03-25,7.75,6.36,12,16.68,1.67,6417.990000000003,6417.990000000003,0.0
AMTX,2021-03-24,2021-03-26,24.8,23.85,2,1.9,0.19,6419.890000000003,6419.890000000003,0.0
AMTX,2021-03-25,2021-03-29,25.27,23.12,2,4.3,0.43,6424.190000000003,6424.190000000003,0.0
ACLS,2021-04-06,2021-04-08,51.79,47.3,1,4.49,0.45,6428.680000000003,6428.680000000003,0.0
ASO,2021-04-06,2021-04-08,33.29,29.52,3,11.31,1.13,6439.990000000003,6439.990000000003,0.0
CDXS,2021-04-07,2021-04-09,26.73,24.62,3,6.33,0.63,6446.320000000003,6446.320000000003,0.0
BGC,2021-04-06,2021-04-09,5.49,5.4,18,1.62,0.16,6447.940000000003,6447.940000000003,0.0
AVNW,2021-04-07,2021-04-09,88.15,41.33,1,46.82,4.68,6494.760000000003,6494.760000000003,0.0
AVNW,2021-04-06,2021-04-09,87.66,41.33,1,46.33,4.63,6541.090000000003,6541.090000000003,0.0
CMBM,2021-04-06,2021-04-09,57.64,64.89,1,-7.25,-0.72,6533.840000000003,6541.090000000003,-7.25
CMBM,2021-04-07,2021-04-12,59.65,62.73,1,-3.08,-0.31,6530.760000000003,6541.090000000003,-10.329999999999927
ACRS,2021-04-07,2021-04-13,30.43,27.42,2,6.02,0.6,6536.780000000003,6541.090000000003,-4.309999999999491
BTBT,2021-04-07,2021-04-13,17.6,16.57,3,3.09,0.31,6539.8700000000035,6541.090000000003,-1.2199999999993452
CMBM,2021-04-09,2021-04-14,66.9,60.59,1,6.31,0.63,6546.180000000004,6546.180000000004,0.0
CELC,2021-04-13,2021-04-15,29.34,26.29,3,9.15,0.92,6555.330000000004,6555.330000000004,0.0
CLDX,2021-04-23,2021-04-28,28.09,31.44,3,-10.05,-1.01,6545.280000000003,6555.330000000004,-10.050000000000182
ASTS,2021-04-27,2021-04-29,10.02,9.17,6,5.1,0.51,6550.380000000004,6555.330000000004,-4.949999999999818
