symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_%,cumulative_pnl,cum_max,drawdown
AKBA,2020-05-20,2020-05-22,11.53,12.41,7,6.16,0.62,2110.670000000001,2110.670000000001,0.0
CAPR,2020-05-15,2020-05-26,6.35,5.57,5,-3.9,-0.39,2106.770000000001,2110.670000000001,-3.900000000000091
BSGM,2020-05-20,2020-05-29,10.27,9.79,5,-2.4,-0.24,2104.370000000001,2110.670000000001,-6.300000000000182
ATRC,2020-05-22,2020-06-02,48.03,46.97,2,-2.12,-0.21,2102.250000000001,2110.670000000001,-8.420000000000073
ATRC,2020-05-27,2020-06-04,47.73,47.82,2,0.18,0.02,2102.4300000000007,2110.670000000001,-8.240000000000236
ARCT,2020-05-27,2020-06-04,52.67,36.79,1,-15.88,-1.59,2086.5500000000006,2110.670000000001,-24.120000000000346
ALLO,2020-05-27,2020-06-04,47.87,45.45,1,-2.42,-0.24,2084.1300000000006,2110.670000000001,-26.54000000000042
AKBA,2020-05-27,2020-06-04,11.79,11.85,8,0.48,0.05,2084.6100000000006,2110.670000000001,-26.0600000000004
ALLO,2020-05-28,2020-06-05,47.52,44.79,1,-2.73,-0.27,2081.8800000000006,2110.670000000001,-28.79000000000042
ALLO,2020-05-29,2020-06-08,45.14,42.1,1,-3.04,-0.3,2078.8400000000006,2110.670000000001,-31.830000000000382
CELH,2020-06-04,2020-06-08,8.55,9.85,9,11.7,1.17,2090.5400000000004,2110.670000000001,-20.130000000000564
ALT,2020-06-04,2020-06-12,8.08,7.11,6,-5.82,-0.58,2084.7200000000003,2110.670000000001,-25.950000000000728
ALT,2020-06-05,2020-06-15,7.32,7.35,5,0.15,0.01,2084.8700000000003,2110.670000000001,-25.800000000000637
CENX,2020-06-12,2020-06-16,5.94,7.33,12,16.63,1.66,2101.5000000000005,2110.670000000001,-9.170000000000528
APPS,2020-06-12,2020-06-16,8.36,10.21,8,14.8,1.48,2116.3000000000006,2116.3000000000006,0.0
BLDP,2020-06-12,2020-06-16,11.67,14.32,7,18.55,1.86,2134.850000000001,2134.850000000001,0.0
AHG,2020-06-10,2020-06-18,0.97,0.89,46,-3.57,-0.36,2131.2800000000007,2134.850000000001,-3.5700000000001637
CAR,2020-06-11,2020-06-19,26.28,27.0,2,1.44,0.14,2132.7200000000007,2134.850000000001,-2.130000000000109
AHG,2020-06-11,2020-06-19,0.89,0.92,46,1.34,0.13,2134.060000000001,2134.850000000001,-0.7899999999999636
BINI,2020-06-25,2020-06-30,6.77,8.42,4,6.6,0.66,2140.6600000000008,2140.6600000000008,0.0
CARV,2020-06-24,2020-07-02,8.52,7.43,2,-2.18,-0.22,2138.480000000001,2140.6600000000008,-2.1799999999998363
CLIR,2020-06-24,2020-07-06,1.83,2.37,14,7.56,0.76,2146.040000000001,2146.040000000001,0.0
CARV,2020-06-25,2020-07-06,7.14,7.64,2,1.0,0.1,2147.040000000001,2147.040000000001,0.0
BINI,2020-07-02,2020-07-07,7.77,11.5,4,14.92,1.49,2161.960000000001,2161.960000000001,0.0
CARV,2020-06-26,2020-07-07,6.75,7.79,2,2.08,0.21,2164.040000000001,2164.040000000001,0.0
CARV,2020-06-30,2020-07-07,5.69,7.79,2,4.2,0.42,2168.2400000000007,2168.2400000000007,0.0
CARV,2020-07-01,2020-07-10,6.02,6.19,2,0.34,0.03,2168.580000000001,2168.580000000001,0.0
APPS,2020-07-08,2020-07-13,12.36,13.68,8,10.56,1.06,2179.140000000001,2179.140000000001,0.0
BNTX,2020-07-10,2020-07-14,63.64,82.57,1,18.93,1.89,2198.0700000000006,2198.0700000000006,0.0
CLDX,2020-07-07,2020-07-15,12.23,10.58,4,-6.6,-0.66,2191.4700000000007,2198.0700000000006,-6.599999999999909
CARV,2020-07-08,2020-07-16,6.91,5.63,2,-2.56,-0.26,2188.9100000000008,2198.0700000000006,-9.159999999999854
CLDX,2020-07-08,2020-07-16,12.19,10.58,5,-8.05,-0.8,2180.8600000000006,2198.0700000000006,-17.210000000000036
CARV,2020-07-09,2020-07-17,6.42,5.79,2,-1.26,-0.13,2179.6000000000004,2198.0700000000006,-18.470000000000255
BYFC,2020-07-09,2020-07-17,2.33,1.99,8,-2.72,-0.27,2176.8800000000006,2198.0700000000006,-21.190000000000055
CLDX,2020-07-09,2020-07-17,11.79,11.01,5,-3.9,-0.39,2172.9800000000005,2198.0700000000006,-25.090000000000146
CLDX,2020-07-10,2020-07-20,12.04,12.16,5,0.6,0.06,2173.5800000000004,2198.0700000000006,-24.490000000000236
CLSK,2020-07-16,2020-07-20,3.22,4.12,13,11.7,1.17,2185.28,2198.0700000000006,-12.790000000000418
AAOI,2020-07-14,2020-07-21,10.48,13.01,8,20.24,2.02,2205.52,2205.52,0.0
BLNK,2020-07-14,2020-07-23,5.81,7.14,6,7.98,0.8,2213.5,2213.5,0.0
ALDX,2020-07-22,2020-07-27,5.92,7.09,11,12.87,1.29,2226.37,2226.37,0.0
ARWR,2020-07-24,2020-07-28,45.26,48.25,2,5.98,0.6,2232.35,2232.35,0.0
ARWR,2020-07-22,2020-07-30,47.29,43.67,2,-7.24,-0.72,2225.11,2232.35,-7.239999999999782
ARWR,2020-07-23,2020-07-31,47.14,45.55,2,-3.18,-0.32,2221.9300000000003,2232.35,-10.419999999999618
ALT,2020-07-23,2020-07-31,28.11,27.0,1,-1.11,-0.11,2220.82,2232.35,-11.529999999999745
ALT,2020-07-24,2020-08-03,26.82,26.51,1,-0.31,-0.03,2220.51,2232.35,-11.83999999999969
ADPT,2020-07-28,2020-08-04,36.71,39.11,2,4.8,0.48,2225.3100000000004,2232.35,-7.039999999999509
ABUS,2020-07-29,2020-08-06,3.9,4.44,6,3.24,0.32,2228.55,2232.35,-3.799999999999727
ALDX,2020-07-29,2020-08-06,6.3,7.01,10,7.1,0.71,2235.65,2235.65,0.0
ABUS,2020-07-30,2020-08-07,3.92,3.91,6,-0.06,-0.01,2235.59,2235.65,-0.05999999999994543
ALTO,2020-08-05,2020-08-07,1.84,2.64,21,16.8,1.68,2252.3900000000003,2252.3900000000003,0.0
CAPR,2020-07-31,2020-08-10,7.31,6.64,4,-2.68,-0.27,2249.7100000000005,2252.3900000000003,-2.6799999999998363
BRKR,2020-08-07,2020-08-11,42.2,44.54,2,4.68,0.47,2254.3900000000003,2254.3900000000003,0.0
ABUS,2020-08-04,2020-08-12,3.72,3.93,7,1.47,0.15,2255.86,2255.86,0.0
ACHV,2020-08-04,2020-08-12,11.37,10.25,2,-2.24,-0.22,2253.6200000000003,2255.86,-2.2399999999997817
ACHV,2020-08-05,2020-08-13,10.41,9.28,2,-2.26,-0.23,2251.36,2255.86,-4.5
ABUS,2020-08-05,2020-08-13,3.64,3.45,8,-1.52,-0.15,2249.84,2255.86,-6.019999999999982
ADEA,2020-08-06,2020-08-14,4.43,3.72,22,-15.52,-1.55,2234.32,2255.86,-21.539999999999964
ATOS,2020-08-07,2020-08-17,3.74,3.71,15,-0.45,-0.05,2233.8700000000003,2255.86,-21.98999999999978
AMD,2020-08-11,2020-08-19,79.77,81.78,1,2.01,0.2,2235.8800000000006,2255.86,-19.979999999999563
ABUS,2020-08-11,2020-08-19,3.55,3.4,9,-1.35,-0.13,2234.5300000000007,2255.86,-21.329999999999472
BGFV,2020-08-12,2020-08-20,6.48,6.57,7,0.63,0.06,2235.1600000000008,2255.86,-20.699999999999363
ATOS,2020-08-12,2020-08-20,3.67,3.61,18,-1.08,-0.11,2234.080000000001,2255.86,-21.77999999999929
BGFV,2020-08-13,2020-08-21,6.35,6.79,8,3.52,0.35,2237.600000000001,2255.86,-18.25999999999931
ACHC,2020-08-13,2020-08-21,30.04,29.65,3,-1.17,-0.12,2236.4300000000007,2255.86,-19.42999999999938
BGFV,2020-08-19,2020-08-21,6.05,6.79,9,6.66,0.67,2243.0900000000006,2255.86,-12.769999999999527
BGFV,2020-08-14,2020-08-24,6.23,6.32,8,0.72,0.07,2243.8100000000004,2255.86,-12.049999999999727
BGFV,2020-08-18,2020-08-26,6.29,6.35,8,0.48,0.05,2244.2900000000004,2255.86,-11.569999999999709
CARV,2020-08-18,2020-08-26,6.3,6.13,7,-1.19,-0.12,2243.1000000000004,2255.86,-12.759999999999764
AMTX,2020-08-20,2020-08-28,2.72,1.82,14,-12.6,-1.26,2230.5000000000005,2255.86,-25.359999999999673
CELH,2020-08-21,2020-08-31,22.19,20.32,3,-5.61,-0.56,2224.8900000000003,2255.86,-30.9699999999998
AMTX,2020-08-21,2020-08-31,2.73,1.75,15,-14.7,-1.47,2210.1900000000005,2255.86,-45.66999999999962
AQST,2020-08-25,2020-09-02,7.65,7.86,11,2.31,0.23,2212.5000000000005,2255.86,-43.35999999999967
ALTO,2020-08-25,2020-09-02,3.99,4.4,10,4.09,0.41,2216.5900000000006,2255.86,-39.26999999999953
APPS,2020-08-25,2020-09-02,24.93,27.05,3,6.36,0.64,2222.9500000000007,2255.86,-32.9099999999994
AMTX,2020-08-25,2020-09-02,2.1,1.92,14,-2.52,-0.25,2220.4300000000007,2255.86,-35.42999999999938
ALTO,2020-08-26,2020-09-03,3.9,4.37,10,4.7,0.47,2225.1300000000006,2255.86,-30.729999999999563
CAR,2020-09-01,2020-09-03,33.09,35.8,3,8.13,0.81,2233.2600000000007,2255.86,-22.599999999999454
CLSK,2020-08-27,2020-09-04,11.23,8.05,5,-15.9,-1.59,2217.3600000000006,2255.86,-38.499999999999545
CGEN,2020-08-27,2020-09-04,18.16,16.11,5,-10.25,-1.03,2207.1100000000006,2255.86,-48.749999999999545
ALTS,2020-09-01,2020-09-10,6.77,6.16,6,-3.66,-0.37,2203.4500000000007,2255.86,-52.4099999999994
ALTS,2020-09-02,2020-09-11,6.34,6.12,6,-1.32,-0.13,2202.1300000000006,2255.86,-53.72999999999956
ALTS,2020-09-03,2020-09-14,5.99,5.82,6,-1.02,-0.1,2201.1100000000006,2255.86,-54.749999999999545
AHG,2020-09-03,2020-09-14,1.58,1.71,24,3.12,0.31,2204.2300000000005,2255.86,-51.629999999999654
ALTS,2020-09-04,2020-09-15,5.66,5.29,6,-2.22,-0.22,2202.0100000000007,2255.86,-53.849999999999454
APPN,2020-09-04,2020-09-15,58.33,59.88,1,1.55,0.16,2203.560000000001,2255.86,-52.29999999999927
BLMN,2020-09-17,2020-09-25,15.93,14.82,6,-6.66,-0.67,2196.900000000001,2255.86,-58.95999999999913
AMTX,2020-09-24,2020-09-30,2.69,3.15,17,7.82,0.78,2204.720000000001,2255.86,-51.13999999999896
BBIO,2020-09-24,2020-10-02,37.49,39.29,2,3.6,0.36,2208.320000000001,2255.86,-47.539999999999054
BBIO,2020-09-25,2020-10-02,36.64,39.29,2,5.3,0.53,2213.6200000000013,2255.86,-42.23999999999887
CBAT,2020-10-01,2020-10-05,1.96,3.1,13,14.82,1.48,2228.4400000000014,2255.86,-27.41999999999871
CBAT,2020-10-13,2020-10-16,2.86,3.75,9,8.01,0.8,2236.4500000000016,2255.86,-19.40999999999849
AMTX,2020-10-09,2020-10-19,3.39,3.86,17,7.99,0.8,2244.4400000000014,2255.86,-11.419999999998709
CLDX,2020-10-13,2020-10-21,16.38,16.29,4,-0.36,-0.04,2244.0800000000013,2255.86,-11.779999999998836
CBAT,2020-10-14,2020-10-22,3.16,3.02,10,-1.35,-0.14,2242.7300000000014,2255.86,-13.129999999998745
CDLX,2020-10-20,2020-10-22,77.76,82.79,1,5.03,0.5,2247.7600000000016,2255.86,-8.099999999998545
CDLX,2020-10-21,2020-10-23,76.67,82.95,1,6.28,0.63,2254.040000000002,2255.86,-1.8199999999983447
APPS,2020-10-16,2020-10-26,36.96,33.54,2,-6.84,-0.68,2247.2000000000016,2255.86,-8.65999999999849
CDNA,2020-10-22,2020-10-28,48.17,49.46,2,2.58,0.26,2249.7800000000016,2255.86,-6.079999999998563
CDNA,2020-10-20,2020-10-28,49.78,49.46,2,-0.64,-0.06,2249.1400000000017,2255.86,-6.719999999998436
CDNA,2020-10-21,2020-10-29,49.79,50.7,2,1.82,0.18,2250.960000000002,2255.86,-4.899999999998272
ATEC,2020-10-22,2020-10-30,9.46,8.87,8,-4.72,-0.47,2246.240000000002,2255.86,-9.619999999998072
APPN,2020-10-22,2020-10-30,77.59,64.29,1,-13.3,-1.33,2232.940000000002,2255.86,-22.919999999998254
ATEC,2020-10-23,2020-11-02,9.07,8.69,7,-2.66,-0.27,2230.280000000002,2255.86,-25.57999999999811
APPN,2020-10-23,2020-11-02,76.83,64.73,1,-12.1,-1.21,2218.180000000002,2255.86,-37.67999999999802
AMRX,2020-10-27,2020-11-04,4.69,4.64,21,-1.05,-0.11,2217.130000000002,2255.86,-38.7299999999982
CARV,2020-10-27,2020-11-04,6.82,6.87,9,0.45,0.04,2217.5800000000017,2255.86,-38.27999999999838
AVXL,2020-11-03,2020-11-05,5.54,6.45,16,14.56,1.46,2232.1400000000017,2255.86,-23.719999999998436
CARV,2020-10-28,2020-11-05,6.87,6.73,10,-1.4,-0.14,2230.7400000000016,2255.86,-25.119999999998527
APPN,2020-11-03,2020-11-05,63.54,73.0,1,9.46,0.95,2240.2000000000016,2255.86,-15.65999999999849
ARWR,2020-10-30,2020-11-05,56.35,65.0,1,8.65,0.86,2248.8500000000017,2255.86,-7.009999999998399
AIHS,2020-10-29,2020-11-06,10.67,11.5,3,2.49,0.25,2251.3400000000015,2255.86,-4.519999999998618
AIHS,2020-10-30,2020-11-09,10.67,10.7,3,0.09,0.01,2251.4300000000017,2255.86,-4.429999999998472
AIHS,2020-11-04,2020-11-12,9.99,10.5,3,1.53,0.15,2252.960000000002,2255.86,-2.899999999998272
AIHS,2020-11-05,2020-11-13,9.6,10.6,3,3.0,0.3,2255.960000000002,2255.960000000002,0.0
AIHS,2020-11-06,2020-11-16,9.7,10.3,3,1.8,0.18,2257.760000000002,2257.760000000002,0.0
BGC,2020-11-19,2020-11-23,3.52,3.84,28,8.96,0.9,2266.720000000002,2266.720000000002,0.0
BKR,2020-11-20,2020-11-24,17.76,20.0,5,11.2,1.12,2277.920000000002,2277.920000000002,0.0
ARWR,2020-11-19,2020-11-30,66.31,63.25,1,-3.06,-0.31,2274.860000000002,2277.920000000002,-3.0599999999999454
CELH,2020-11-25,2020-11-30,30.24,33.42,2,6.36,0.64,2281.220000000002,2281.220000000002,0.0
ARWR,2020-11-20,2020-12-01,66.85,63.34,1,-3.51,-0.35,2277.710000000002,2281.220000000002,-3.5100000000002183
CENX,2020-12-01,2020-12-03,9.85,11.1,10,12.5,1.25,2290.210000000002,2290.210000000002,0.0
BKR,2020-12-01,2020-12-03,18.16,19.87,5,8.55,0.86,2298.760000000002,2298.760000000002,0.0
AXTI,2020-11-25,2020-12-07,9.29,10.01,9,6.48,0.65,2305.240000000002,2305.240000000002,0.0
AXTI,2020-12-02,2020-12-07,9.27,10.01,10,7.4,0.74,2312.640000000002,2312.640000000002,0.0
BLNK,2020-12-02,2020-12-08,21.5,28.31,1,6.81,0.68,2319.450000000002,2319.450000000002,0.0
BLNK,2020-12-01,2020-12-09,24.49,29.45,1,4.96,0.5,2324.410000000002,2324.410000000002,0.0
APWC,2020-12-01,2020-12-09,2.24,2.16,21,-1.68,-0.17,2322.7300000000023,2324.410000000002,-1.6799999999998363
CAN,2020-12-01,2020-12-09,4.85,3.77,9,-9.72,-0.97,2313.0100000000025,2324.410000000002,-11.399999999999636
CHEF,2020-12-08,2020-12-10,23.61,25.81,4,8.8,0.88,2321.8100000000027,2324.410000000002,-2.5999999999994543
CAN,2020-12-02,2020-12-10,4.56,3.46,9,-9.9,-0.99,2311.9100000000026,2324.410000000002,-12.499999999999545
CAN,2020-12-03,2020-12-11,3.64,3.66,8,0.16,0.02,2312.0700000000024,2324.410000000002,-12.33999999999969
AMBA,2020-12-10,2020-12-14,83.39,89.74,1,6.35,0.63,2318.4200000000023,2324.410000000002,-5.989999999999782
AIHS,2020-12-04,2020-12-14,12.42,11.6,3,-2.46,-0.25,2315.9600000000023,2324.410000000002,-8.449999999999818
CAN,2020-12-04,2020-12-14,3.66,3.5,9,-1.44,-0.14,2314.5200000000023,2324.410000000002,-9.889999999999873
CAAS,2020-12-08,2020-12-16,7.21,7.0,4,-0.84,-0.08,2313.680000000002,2324.410000000002,-10.730000000000018
BGC,2020-12-10,2020-12-16,4.13,4.43,24,7.2,0.72,2320.880000000002,2324.410000000002,-3.5300000000002
BGC,2020-12-15,2020-12-17,4.09,4.37,24,6.72,0.67,2327.6000000000017,2327.6000000000017,0.0
BEEM,2020-12-15,2020-12-17,32.79,39.0,1,6.21,0.62,2333.8100000000018,2333.8100000000018,0.0
CENX,2020-12-10,2020-12-18,11.2,11.09,8,-0.88,-0.09,2332.9300000000017,2333.8100000000018,-0.8800000000001091
ALEC,2020-12-17,2020-12-21,14.41,15.6,6,7.14,0.71,2340.0700000000015,2340.0700000000015,0.0
BEAM,2020-12-18,2020-12-22,69.94,100.65,1,30.71,3.07,2370.7800000000016,2370.7800000000016,0.0
BKR,2020-12-15,2020-12-23,21.03,21.38,4,1.4,0.14,2372.1800000000017,2372.1800000000017,0.0
AMBA,2020-12-17,2020-12-23,87.18,92.7,1,5.52,0.55,2377.7000000000016,2377.7000000000016,0.0
AMBA,2020-12-18,2020-12-23,86.72,92.7,1,5.98,0.6,2383.6800000000017,2383.6800000000017,0.0
CENX,2020-12-15,2020-12-23,10.4,10.54,8,1.12,0.11,2384.8000000000015,2384.8000000000015,0.0
ATYR,2020-12-16,2020-12-24,4.24,4.25,11,0.11,0.01,2384.9100000000017,2384.9100000000017,0.0
AQST,2020-12-17,2020-12-28,7.12,6.42,14,-9.8,-0.98,2375.1100000000015,2384.9100000000017,-9.800000000000182
BILI,2020-12-29,2020-12-31,78.94,94.5,1,15.56,1.56,2390.6700000000014,2390.6700000000014,0.0
BILI,2020-12-24,2020-12-31,80.3,94.5,1,14.2,1.42,2404.8700000000013,2404.8700000000013,0.0
ARLP,2020-12-22,2020-12-31,4.7,4.47,21,-4.83,-0.48,2400.0400000000013,2404.8700000000013,-4.829999999999927
BCRX,2020-12-23,2021-01-04,7.36,7.48,10,1.2,0.12,2401.240000000001,2404.8700000000013,-3.630000000000109
ACRS,2020-12-29,2021-01-07,6.52,6.5,8,-0.16,-0.02,2401.0800000000013,2404.8700000000013,-3.7899999999999636
ALEC,2020-12-29,2021-01-07,15.01,15.01,6,0.0,0.0,2401.0800000000013,2404.8700000000013,-3.7899999999999636
ADPT,2020-12-29,2021-01-07,59.17,56.78,1,-2.39,-0.24,2398.6900000000014,2404.8700000000013,-6.179999999999836
CLNE,2021-01-05,2021-01-07,7.59,9.67,7,14.56,1.46,2413.2500000000014,2413.2500000000014,0.0
CLSK,2021-01-05,2021-01-07,25.86,38.4,2,25.09,2.51,2438.3400000000015,2438.3400000000015,0.0
BLNK,2020-12-30,2021-01-08,39.19,45.3,1,6.11,0.61,2444.4500000000016,2444.4500000000016,0.0
ACRS,2020-12-30,2021-01-08,6.34,6.5,8,1.28,0.13,2445.730000000002,2445.730000000002,0.0
ASTS,2020-12-31,2021-01-11,12.89,12.59,7,-2.1,-0.21,2443.630000000002,2445.730000000002,-2.099999999999909
CLOV,2021-01-05,2021-01-13,15.14,14.56,4,-2.32,-0.23,2441.3100000000018,2445.730000000002,-4.420000000000073
ARVN,2021-01-06,2021-01-15,79.74,86.94,1,7.2,0.72,2448.5100000000016,2448.5100000000016,0.0
ARVN,2021-01-12,2021-01-15,78.45,86.94,1,8.49,0.85,2457.0000000000014,2457.0000000000014,0.0
BWEN,2021-01-14,2021-01-21,8.36,10.2,6,11.04,1.1,2468.0400000000013,2468.0400000000013,0.0
BWEN,2021-01-15,2021-01-21,7.83,10.2,6,14.22,1.42,2482.260000000001,2482.260000000001,0.0
CLSK,2021-01-15,2021-01-26,34.64,27.31,1,-7.33,-0.73,2474.930000000001,2482.260000000001,-7.329999999999927
CLNE,2021-01-20,2021-01-26,9.64,11.9,6,13.56,1.36,2488.490000000001,2488.490000000001,0.0
CLSD,2021-01-21,2021-01-29,3.74,3.31,15,-6.45,-0.65,2482.0400000000013,2488.490000000001,-6.449999999999818
CLSD,2021-01-22,2021-02-01,3.55,3.07,15,-7.2,-0.72,2474.8400000000015,2488.490000000001,-13.649999999999636
ALDX,2021-01-22,2021-02-01,11.44,11.76,5,1.6,0.16,2476.4400000000014,2488.490000000001,-12.049999999999727
CELH,2021-01-22,2021-02-01,61.28,53.54,1,-7.74,-0.77,2468.7000000000016,2488.490000000001,-19.78999999999951
ARVN,2021-01-22,2021-02-01,81.8,76.0,1,-5.8,-0.58,2462.9000000000015,2488.490000000001,-25.58999999999969
ACTG,2021-01-26,2021-02-02,5.43,6.01,14,8.12,0.81,2471.0200000000013,2488.490000000001,-17.4699999999998
CELH,2021-01-26,2021-02-03,61.03,59.17,1,-1.86,-0.19,2469.160000000001,2488.490000000001,-19.329999999999927
ATOM,2021-01-27,2021-02-03,30.21,35.2,1,4.99,0.5,2474.150000000001,2488.490000000001,-14.340000000000146
APWC,2021-01-28,2021-02-04,4.48,6.01,7,10.71,1.07,2484.860000000001,2488.490000000001,-3.630000000000109
CAKE,2021-02-03,2021-02-05,42.08,46.68,2,9.2,0.92,2494.060000000001,2494.060000000001,0.0
AMCX,2021-01-28,2021-02-05,46.82,45.15,1,-1.67,-0.17,2492.390000000001,2494.060000000001,-1.6700000000000728
CAKE,2021-02-02,2021-02-08,43.61,47.9,2,8.58,0.86,2500.9700000000007,2500.9700000000007,0.0
AMCX,2021-02-03,2021-02-11,44.42,47.68,1,3.26,0.33,2504.230000000001,2504.230000000001,0.0
CLDX,2021-02-10,2021-02-12,21.82,23.5,4,6.72,0.67,2510.9500000000007,2510.9500000000007,0.0
AMCX,2021-02-04,2021-02-12,45.59,47.05,1,1.46,0.15,2512.4100000000008,2512.4100000000008,0.0
ALTS,2021-02-05,2021-02-16,8.87,8.95,2,0.16,0.02,2512.5700000000006,2512.5700000000006,0.0
AMCX,2021-02-05,2021-02-16,43.47,49.6,1,6.13,0.61,2518.7000000000007,2518.7000000000007,0.0
BCRX,2021-02-05,2021-02-16,9.36,9.7,6,2.04,0.2,2520.7400000000007,2520.7400000000007,0.0
AMCX,2021-02-10,2021-02-17,45.06,49.8,1,4.74,0.47,2525.4800000000005,2525.4800000000005,0.0
ALTS,2021-02-09,2021-02-18,8.06,8.75,2,1.38,0.14,2526.8600000000006,2526.8600000000006,0.0
AACG,2021-02-09,2021-02-18,5.67,5.97,2,0.6,0.06,2527.4600000000005,2527.4600000000005,0.0
APWC,2021-02-11,2021-02-22,6.51,6.75,7,1.68,0.17,2529.1400000000003,2529.1400000000003,0.0
AACG,2021-02-12,2021-02-23,5.45,5.21,3,-0.72,-0.07,2528.4200000000005,2529.1400000000003,-0.7199999999997999
AAME,2021-02-17,2021-02-25,5.16,4.64,4,-2.08,-0.21,2526.3400000000006,2529.1400000000003,-2.799999999999727
AGAE,2021-02-17,2021-02-25,2.53,2.18,18,-6.3,-0.63,2520.0400000000004,2529.1400000000003,-9.099999999999909
ALTS,2021-02-17,2021-02-25,8.78,11.77,3,8.97,0.9,2529.01,2529.1400000000003,-0.13000000000010914
APWC,2021-02-17,2021-02-25,6.01,5.67,7,-2.38,-0.24,2526.63,2529.1400000000003,-2.5100000000002183
AMRX,2021-02-17,2021-02-25,5.42,5.05,18,-6.66,-0.67,2519.9700000000003,2529.1400000000003,-9.170000000000073
ACIU,2021-02-19,2021-03-01,7.67,7.73,5,0.3,0.03,2520.2700000000004,2529.1400000000003,-8.86999999999989
AACG,2021-02-19,2021-03-01,5.58,5.02,4,-2.24,-0.22,2518.0300000000007,2529.1400000000003,-11.109999999999673
AAME,2021-02-19,2021-03-01,5.03,4.46,5,-2.84,-0.28,2515.1900000000005,2529.1400000000003,-13.949999999999818
CARV,2021-02-26,2021-03-02,9.15,10.42,6,7.62,0.76,2522.8100000000004,2529.1400000000003,-6.329999999999927
AACG,2021-02-23,2021-03-03,5.23,5.0,4,-0.92,-0.09,2521.8900000000003,2529.1400000000003,-7.25
CARV,2021-02-24,2021-03-04,9.45,10.27,5,4.1,0.41,2525.9900000000002,2529.1400000000003,-3.150000000000091
CLPS,2021-02-26,2021-03-08,6.45,4.09,4,-9.44,-0.94,2516.55,2529.1400000000003,-12.590000000000146
BITF,2021-02-26,2021-03-08,4.56,4.74,5,0.92,0.09,2517.4700000000003,2529.1400000000003,-11.670000000000073
AAME,2021-02-26,2021-03-08,4.44,3.65,7,-5.53,-0.55,2511.94,2529.1400000000003,-17.200000000000273
AACG,2021-02-26,2021-03-08,4.91,4.19,5,-3.6,-0.36,2508.34,2529.1400000000003,-20.800000000000182
AAL,2021-03-05,2021-03-12,20.6,22.18,4,6.32,0.63,2514.6600000000003,2529.1400000000003,-14.480000000000018
CLDX,2021-03-04,2021-03-12,25.72,26.03,3,0.93,0.09,2515.59,2529.1400000000003,-13.550000000000182
CIFR,2021-03-16,2021-03-24,11.16,10.55,8,-4.88,-0.49,2510.71,2529.1400000000003,-18.43000000000029
CAR,2021-03-17,2021-03-25,64.49,64.5,1,0.01,0.0,2510.7200000000003,2529.1400000000003,-18.420000000000073
AMCX,2021-03-18,2021-03-26,70.39,59.0,1,-11.39,-1.14,2499.3300000000004,2529.1400000000003,-29.809999999999945
AMCX,2021-03-19,2021-03-29,67.91,54.87,1,-13.04,-1.3,2486.2900000000004,2529.1400000000003,-42.84999999999991
AGAE,2021-03-25,2021-04-05,3.21,3.04,10,-1.7,-0.17,2484.5900000000006,2529.1400000000003,-44.54999999999973
AMCX,2021-04-07,2021-04-15,52.06,53.61,1,1.55,0.15,2486.140000000001,2529.1400000000003,-42.999999999999545
AMCX,2021-04-08,2021-04-16,50.62,52.36,1,1.74,0.17,2487.8800000000006,2529.1400000000003,-41.25999999999976
AMCX,2021-04-09,2021-04-19,49.94,52.86,1,2.92,0.29,2490.8000000000006,2529.1400000000003,-38.33999999999969
AMCX,2021-04-13,2021-04-21,50.19,50.9,1,0.71,0.07,2491.5100000000007,2529.1400000000003,-37.629999999999654
BGC,2021-04-21,2021-04-29,5.62,5.51,17,-1.87,-0.19,2489.640000000001,2529.1400000000003,-39.499999999999545
AMCX,2021-06-11,2021-06-15,61.16,65.12,1,3.96,0.4,2493.600000000001,2529.1400000000003,-35.53999999999951
ATOS,2021-06-10,2021-06-18,4.27,5.13,8,6.86,0.69,2500.460000000001,2529.1400000000003,-28.67999999999938
ATOS,2021-06-11,2021-06-18,3.95,5.13,8,9.42,0.94,2509.880000000001,2529.1400000000003,-19.25999999999931
CLOV,2021-06-11,2021-06-21,13.91,12.17,2,-3.48,-0.35,2506.400000000001,2529.1400000000003,-22.739999999999327
CLOV,2021-06-15,2021-06-23,14.22,13.95,2,-0.54,-0.05,2505.860000000001,2529.1400000000003,-23.27999999999929
CLOV,2021-06-16,2021-06-24,13.36,14.99,2,3.26,0.33,2509.1200000000013,2529.1400000000003,-20.019999999999072
ACMR,2021-06-22,2021-06-24,31.37,35.12,3,11.26,1.13,2520.3800000000015,2529.1400000000003,-8.759999999998854
CLOV,2021-06-17,2021-06-25,12.56,13.43,2,1.74,0.17,2522.1200000000013,2529.1400000000003,-7.019999999999072
CLOV,2021-06-18,2021-06-28,12.18,13.05,2,1.74,0.17,2523.860000000001,2529.1400000000003,-5.279999999999291
ACIU,2021-07-01,2021-07-06,7.69,8.42,13,9.49,0.95,2533.350000000001,2533.350000000001,0.0
CLSD,2021-06-30,2021-07-06,4.62,5.4,12,9.36,0.94,2542.710000000001,2542.710000000001,0.0
CLSD,2021-06-29,2021-07-06,4.56,5.4,11,9.24,0.92,2551.9500000000007,2551.9500000000007,0.0
ACIU,2021-06-29,2021-07-06,7.69,8.42,13,9.49,0.95,2561.4400000000005,2561.4400000000005,0.0
